seqnames	start	end	width	strand	phastcons	annotation	geneChr	geneStart	geneEnd	geneLength	geneStrand	geneId	transcriptId	distanceToTSS	gene_name	mean_tpm	z_fpkm_mean	z_fpkm_first	n_active_samples	n_samples	is_active	activity_measured	dist_to_tss_signed
NC_133188.1	34831952	34832013	62	*	19	3' UTR	14	34831946	34842497	10552	2	rtn1a	NM_001319289.1	10484	gene-rtn1a	97.456813	1.57207126324431	1.56320902797948	2	2	TRUE	TRUE	-21900
NC_133188.1	35124709	35124734	26	*	16	Promoter (<=1kb)	14	35124287	35156485	32199	1	prkcha	NM_001123056.1	422	gene-prkcha	0.124834	-2.53518882596849	-2.46933544255595	2	2	TRUE	TRUE	434
NC_133188.1	35863402	35863447	46	*	18	Promoter (1-2kb)	14	35862075	35864615	2541	1	rdh14a	NM_001006031.1	1327	gene-rdh14a	6.4145395	-0.105504697308594	-0.113024104782813	2	2	TRUE	TRUE	1349
NC_133188.1	35863507	35863586	80	*	19	Promoter (1-2kb)	14	35862075	35864615	2541	1	rdh14a	NM_001006031.1	1432	gene-rdh14a	6.4145395	-0.105504697308594	-0.113024104782813	2	2	TRUE	TRUE	1471
NC_133188.1	36058089	36058142	54	*	16	Promoter (<=1kb)	14	36010778	36058847	48070	2	wdr35	XM_021480623.3	705	gene-wdr35	6.148581	-0.131602051003021	-0.109925899687712	2	2	TRUE	TRUE	736
NC_133188.1	36158255	36158355	101	*	22	Promoter (<=1kb)	14	36093161	36158765	65605	2	pdss2	NM_001002351.1	410	gene-pdss2	11.912472	0.276139772988754	0.266327778334406	2	2	TRUE	TRUE	460
NC_133188.1	36180049	36180087	39	*	16	Intron (NM_001098618.1/sobpa, intron 1 of 7)	14	36173096	36235002	61907	1	sobpa	NM_001098618.1	6953	gene-sobpa	0.729979	-1.45400804091241	-1.54066253320229	2	2	TRUE	TRUE	6972
NC_133188.1	36180149	36180193	45	*	18	Intron (NM_001098618.1/sobpa, intron 1 of 7)	14	36173096	36235002	61907	1	sobpa	NM_001098618.1	7053	gene-sobpa	0.729979	-1.45400804091241	-1.54066253320229	2	2	TRUE	TRUE	7075
NC_133188.1	36180205	36180250	46	*	32	Intron (NM_001098618.1/sobpa, intron 1 of 7)	14	36173096	36235002	61907	1	sobpa	NM_001098618.1	7109	gene-sobpa	0.729979	-1.45400804091241	-1.54066253320229	2	2	TRUE	TRUE	7131
NC_133188.1	36180447	36180506	60	*	32	Intron (NM_001098618.1/sobpa, intron 1 of 7)	14	36173096	36235002	61907	1	sobpa	NM_001098618.1	7351	gene-sobpa	0.729979	-1.45400804091241	-1.54066253320229	2	2	TRUE	TRUE	7380
NC_133188.1	36281192	36281311	120	*	24	5' UTR	14	36254283	36338093	83811	2	rock2a	NM_174863.3	56782	gene-rock2a	19.545805	0.581099223962285	0.558576082622782	2	2	TRUE	TRUE	-29127
NC_133188.1	36283576	36283644	69	*	18	5' UTR	14	36254283	36338093	83811	2	rock2a	NM_174863.3	54449	gene-rock2a	19.545805	0.581099223962285	0.558576082622782	2	2	TRUE	TRUE	-26768
NC_133188.1	36289912	36290034	123	*	44	5' UTR	14	36254283	36338093	83811	2	rock2a	NM_174863.3	48059	gene-rock2a	19.545805	0.581099223962285	0.558576082622782	2	2	TRUE	TRUE	-20405
NC_133188.1	36337903	36337986	84	*	15	Promoter (<=1kb)	14	36254283	36338093	83811	2	rock2a	NM_174863.3	107	gene-rock2a	19.545805	0.581099223962285	0.558576082622782	2	2	TRUE	TRUE	767
NC_133188.1	36664758	36664795	38	*	20	Promoter (2-3kb)	14	36651009	36666887	15879	2	golga5	NM_213411.2	2092	gene-golga5	16.9497925	0.492526811033033	0.456547019276254	2	2	TRUE	TRUE	2111
NC_133188.1	37136452	37136489	38	*	19	Promoter (2-3kb)	14	37134271	37144199	9929	1	ephx5	XM_021480878.3	2181	gene-ephx5	5.49241	-0.20448521141123	-0.262053150170741	2	2	TRUE	TRUE	2199
NC_133188.1	37136532	37136594	63	*	15	Promoter (2-3kb)	14	37134271	37144199	9929	1	ephx5	XM_021480878.3	2261	gene-ephx5	5.49241	-0.20448521141123	-0.262053150170741	2	2	TRUE	TRUE	2292
NC_133188.1	38219280	38219306	27	*	14	3' UTR	14	38206207	38254828	48622	1	LOC141377032	XR_012388827.1	13073	gene-LOC141377032	0.010863	-Inf	-Inf	0	2	FALSE	TRUE	13086
NC_133188.1	38231988	38232054	67	*	14	Intron (XR_012388827.1/LOC141377032, intron 2 of 2)	14	38206207	38254828	48622	1	LOC141377032	XR_012388827.1	25781	gene-LOC141377032	0.010863	-Inf	-Inf	0	2	FALSE	TRUE	17147
NC_133188.1	38505472	38505569	98	*	38	Promoter (2-3kb)	14	38494810	38508491	13682	2	btbd3b	XM_003199736.6	2922	gene-btbd3b	0.583307	-1.58593641595298	-1.62218723029795	2	2	TRUE	TRUE	2971
NC_133188.1	38801099	38801180	82	*	25	Promoter (2-3kb)	14	38798490	38849400	50911	1	jag1b	NM_131863.2	2609	gene-jag1b	5.4733795	-0.203423393100683	-0.21380494867049	2	2	TRUE	TRUE	2649
NC_133188.1	38846968	38846997	30	*	17	3' UTR	14	38798490	38849400	50911	1	jag1b	NM_131863.2	48478	gene-jag1b	5.4733795	-0.203423393100683	-0.21380494867049	2	2	TRUE	TRUE	-35882
NC_133188.1	38849096	38849145	50	*	17	3' UTR	14	38798490	38849400	50911	1	jag1b	NM_131863.2	50606	gene-jag1b	5.4733795	-0.203423393100683	-0.21380494867049	2	2	TRUE	TRUE	-33744
NC_133188.1	38875221	38875401	181	*	18	Intron (XM_021480542.3/slx4ip, intron 6 of 10)	14	38850908	38931914	81007	2	slx4ip	XM_021480542.3	56513	gene-slx4ip	6.441083	-0.102784239445953	-0.0950715331855551	2	2	TRUE	TRUE	-7553
NC_133188.1	39153646	39153677	32	*	22	Promoter (2-3kb)	14	39151328	39206614	55287	1	psme4a	XM_009307492.4	2318	gene-psme4a	0.5339105	-1.6427323912096	-1.69964312772849	2	2	TRUE	TRUE	2333
NC_133188.1	39208285	39208379	95	*	34	Promoter (1-2kb)	14	39207278	39210341	3064	1	gpr75	XM_009307493.4	1007	gene-gpr75	1.1856705	-1.14657229725704	-1.10813282589228	2	2	TRUE	TRUE	1054
NC_133188.1	39208456	39208502	47	*	14	Promoter (1-2kb)	14	39207278	39210341	3064	1	gpr75	XM_009307493.4	1178	gene-gpr75	1.1856705	-1.14657229725704	-1.10813282589228	2	2	TRUE	TRUE	1201
NC_133188.1	39209563	39209597	35	*	20	Promoter (2-3kb)	14	39207278	39210341	3064	1	gpr75	XM_009307493.4	2285	gene-gpr75	1.1856705	-1.14657229725704	-1.10813282589228	2	2	TRUE	TRUE	2302
NC_133188.1	39510976	39511041	66	*	22	Promoter (1-2kb)	14	39501807	39512398	10592	2	lgmn	NM_214759.1	1357	gene-lgmn	38.8096035	1.00443687764997	1.00308824799622	2	2	TRUE	TRUE	1390
NC_133188.1	39516396	39516445	50	*	19	3' UTR	14	39516117	39599334	83218	2	pcnx1	XM_005157023.5	82889	gene-pcnx1	5.60022	-0.189750551404624	-0.211785902343542	2	2	TRUE	TRUE	-4022
NC_133188.1	39611399	39611470	72	*	30	Promoter (<=1kb)	14	39610767	39618568	7802	1	ttc9	XM_684103.10	632	gene-ttc9	1.033627	-1.23082865235598	-1.22440919366505	2	2	TRUE	TRUE	667
NC_133188.1	39999757	39999831	75	*	15	Promoter (1-2kb)	14	39996307	40001144	4838	2	srsf5a	NM_200867.1	1313	gene-srsf5a	471.00046	2.54313095095034	2.54533867233166	2	2	TRUE	TRUE	1369
NC_133188.1	40000166	40000241	76	*	15	Promoter (<=1kb)	14	39996307	40001144	4838	2	srsf5a	NM_200867.1	903	gene-srsf5a	471.00046	2.54313095095034	2.54533867233166	2	2	TRUE	TRUE	960
NC_133188.1	40000330	40000460	131	*	15	Promoter (<=1kb)	14	39996307	40001144	4838	2	srsf5a	NM_200867.1	684	gene-srsf5a	471.00046	2.54313095095034	2.54533867233166	2	2	TRUE	TRUE	768
NC_133188.1	40064957	40065050	94	*	37	Intron (NM_001033106.1/cnih1, intron 2 of 4)	14	40051257	40078212	26956	2	LOC141377038	XR_012388839.1	13162	gene-LOC141377038	0.2454095	-2.12148527668702	-2.0255925692159	2	2	TRUE	TRUE	3293
NC_133188.1	40071500	40071530	31	*	18	3' UTR	14	40051257	40078212	26956	2	LOC141377038	XR_012388839.1	6682	gene-LOC141377038	0.2454095	-2.12148527668702	-2.0255925692159	2	2	TRUE	TRUE	6697
NC_133188.1	40144450	40144517	68	*	17	Promoter (2-3kb)	14	40133150	40146571	13422	2	l2hgdh	NM_001145595.1	2054	gene-l2hgdh	7.198964	-0.0342108599341318	-0.0246976400748604	2	2	TRUE	TRUE	2088
NC_133188.1	40147155	40147189	35	*	18	Promoter (<=1kb)	14	40146781	40157881	11101	1	dmac2l	XM_073919415.1	374	gene-dmac2l	3.02476	-0.574975927198302	-0.65165176816559	2	2	TRUE	TRUE	391
NC_133188.1	40769641	40769672	32	*	37	3' UTR	14	40768388	40851198	82811	2	kcnh5b	XM_002664207.7	81526	gene-kcnh5b	0.025764	-3.53101367662581	-3.32256129710837	0	2	FALSE	TRUE	25184
NC_133188.1	40848178	40848280	103	*	28	Promoter (2-3kb)	14	40768388	40851198	82811	2	kcnh5b	XM_002664207.7	2918	gene-kcnh5b	0.025764	-3.53101367662581	-3.32256129710837	0	2	FALSE	TRUE	2969
NC_133188.1	40902083	40902186	104	*	19	5' UTR	14	40890842	40915938	25097	2	ppp2r5eb	XM_017358715.4	13752	gene-ppp2r5eb	34.1523425	0.92562486513123	0.923700628544642	2	2	TRUE	TRUE	32914
NC_133188.1	41125893	41125951	59	*	21	Promoter (2-3kb)	14	41123568	41143120	19553	1	phf3	XM_005157030.6	2325	gene-phf3	15.518325	0.438648824940462	0.41263152976434	2	2	TRUE	TRUE	2354
NC_133188.1	41126013	41126078	66	*	30	Promoter (2-3kb)	14	41123568	41143120	19553	1	phf3	XM_005157030.6	2445	gene-phf3	15.518325	0.438648824940462	0.41263152976434	2	2	TRUE	TRUE	2477
NC_133188.1	41451061	41451110	50	*	15	5' UTR	14	41144428	41510738	366311	2	eys	XM_073920211.1	59628	gene-eys	0.0890015	-2.7505544738453	-2.82194848417681	2	2	TRUE	TRUE	215538
NC_133188.1	41776993	41777042	50	*	21	Promoter (2-3kb)	14	41774395	42093814	319420	1	adgrb3	XM_003199738.7	2598	gene-adgrb3	0.686088	-1.48388777225643	-1.48998807778435	2	2	TRUE	TRUE	2622
NC_133188.1	42350642	42350673	32	*	14	Intron (NM_001077317.2/col19a1, intron 4 of 7)	14	42319016	42364675	45660	1	col19a1	NM_001077317.2	31626	gene-col19a1	0.5859865	-1.58658777818498	-1.65337878247862	2	2	TRUE	TRUE	31641
NC_133188.1	42350702	42350735	34	*	14	Intron (NM_001077317.2/col19a1, intron 4 of 7)	14	42319016	42364675	45660	1	col19a1	NM_001077317.2	31686	gene-col19a1	0.5859865	-1.58658777818498	-1.65337878247862	2	2	TRUE	TRUE	31702
NC_133188.1	43851438	43851508	71	*	20	Promoter (<=1kb)	14	43850984	43870572	19589	1	slc25a28	NM_213119.2	454	gene-slc25a28	12.0405435	0.282739415673772	0.273186897692073	2	2	TRUE	TRUE	489
NC_133188.1	44020032	44020076	45	*	18	Intron (XM_073920267.1/hpse2, intron 2 of 13)	14	43988901	44189582	200682	1	hpse2	XM_073920267.1	31131	gene-hpse2	0.9127965	-1.31603079184835	-1.40264963135336	2	2	TRUE	TRUE	-2721
NC_133188.1	44284238	44284277	40	*	23	Intron (XM_068212824.2/nkx1.2la, intron 3 of 5)	14	44276186	44295598	19413	1	nkx1.2la	XM_068212824.2	8052	gene-nkx1.2la	1.121947	-1.18105450643824	-1.13286867584355	2	2	TRUE	TRUE	8071
NC_133188.1	44284456	44284488	33	*	17	Intron (XM_068212824.2/nkx1.2la, intron 3 of 5)	14	44276186	44295598	19413	1	nkx1.2la	XM_068212824.2	8270	gene-nkx1.2la	1.121947	-1.18105450643824	-1.13286867584355	2	2	TRUE	TRUE	8286
NC_133188.1	44647284	44647327	44	*	28	3' UTR	14	44636103	44679266	43164	1	LOC141377060	XR_012388919.1	11181	gene-LOC141377060	0	-Inf	-Inf	0	2	FALSE	TRUE	11202
NC_133188.1	45884334	45884384	51	*	18	Promoter (2-3kb)	14	45881799	45934926	53128	1	ide	NM_001089525.2	2535	gene-ide	38.973386	1.00650990543533	0.979354976334047	2	2	TRUE	TRUE	2560
NC_133188.1	45983101	45983231	131	*	17	Promoter (<=1kb)	14	45983103	46028195	45093	1	cpeb3	XM_073919122.1	0	gene-cpeb3	1.778394	-0.898827706880144	-0.942121079967713	2	2	TRUE	TRUE	-2427
NC_133188.1	46053430	46053484	55	*	39	3' UTR	14	45980154	46053883	73730	1	cpeb3	XM_009307546.5	73276	gene-cpeb3	1.778394	-0.898827706880144	-0.942121079967713	2	2	TRUE	TRUE	64637
NC_133188.1	46056012	46056046	35	*	24	Distal Intergenic	14	46062169	46118094	55926	2	btaf1	XM_005169532.6	62048	gene-btaf1	13.3723205	0.346866284782888	0.32104200677201	2	2	TRUE	TRUE	62065
NC_133188.1	46056996	46057028	33	*	32	Distal Intergenic	14	46062169	46118094	55926	2	btaf1	XM_005169532.6	61066	gene-btaf1	13.3723205	0.346866284782888	0.32104200677201	2	2	TRUE	TRUE	61082
NC_133188.1	46059130	46059185	56	*	27	Distal Intergenic	14	46062169	46118094	55926	2	btaf1	XM_005169532.6	58909	gene-btaf1	13.3723205	0.346866284782888	0.32104200677201	2	2	TRUE	TRUE	58937
NC_133188.1	46110818	46110862	45	*	14	Intron (XM_005169532.6/btaf1, intron 2 of 37)	14	46062169	46118094	55926	2	btaf1	XM_005169532.6	7232	gene-btaf1	13.3723205	0.346866284782888	0.32104200677201	2	2	TRUE	TRUE	7254
NC_133188.1	46185600	46185669	70	*	16	Promoter (2-3kb)	14	46183575	46198813	15239	1	mlh1	XM_068224949.1	2025	gene-mlh1	7.1275335	-0.0406785405346426	-0.0541113187884389	2	2	TRUE	TRUE	2059
NC_133188.1	46259880	46259908	29	*	14	Promoter (2-3kb)	14	46257388	46260217	2830	1	mrpl14	NM_201147.2	2492	gene-mrpl14	55.1593625	1.22036721283068	1.24844648986139	2	2	TRUE	TRUE	2506
NC_133188.1	47245350	47245390	41	*	15	Promoter (<=1kb)	14	47214391	47245673	31283	2	fhip2a	XM_073919140.1	283	gene-fhip2a	6.3901285	-0.10903953149678	-0.142802249878336	2	2	TRUE	TRUE	307
NC_133188.1	47284168	47284271	104	*	15	Distal Intergenic	14	47248248	47268226	19979	1	zfyve21	NM_001160346.1	35920	gene-zfyve21	10.894873	0.221174852354392	0.216281808757824	2	2	TRUE	TRUE	35984
NC_133188.1	48615728	48615812	85	*	16	Promoter (1-2kb)	14	48605287	48617454	12168	2	khdrbs1a	XR_012388413.1	1642	gene-khdrbs1a	1375.460357	3.20396866435935	3.19412851362371	2	2	TRUE	TRUE	1684
NC_133188.1	48835672	48835751	80	*	19	Intron (XM_073919908.1/runx3, intron 4 of 11)	14	48690824	48855456	164633	2	runx3	XM_073919908.1	19705	gene-runx3	0.706526	-1.46776592764613	-1.50473979463509	2	2	TRUE	TRUE	-37921
NC_133188.1	49157915	49158018	104	*	22	Promoter (1-2kb)	14	49137333	49159409	22077	2	LOC141377068	XR_012388928.1	1391	gene-LOC141377068	0.242714	-2.12502667618571	-2.06661661977469	2	2	TRUE	TRUE	1443
NC_133188.1	49158254	49158288	35	*	18	Promoter (1-2kb)	14	49137333	49159409	22077	2	LOC141377068	XR_012388928.1	1121	gene-LOC141377068	0.242714	-2.12502667618571	-2.06661661977469	2	2	TRUE	TRUE	1138
NC_133188.1	49171628	49171775	148	*	16	3' UTR	14	49127276	49171695	44420	1	maco1b	NM_200463.2	44352	gene-maco1b	13.461852	0.351039857350061	0.326464115044848	2	2	TRUE	TRUE	-12292
NC_133188.1	51571886	51571927	42	*	17	3' UTR	14	51566617	51765731	199115	2	itga9	XM_073919446.1	193804	gene-itga9	4.565837	-0.315048475047754	-0.318820289108613	2	2	TRUE	TRUE	-7135
NC_133188.1	51571969	51572087	119	*	21	3' UTR	14	51566617	51765731	199115	2	itga9	XM_073919446.1	193644	gene-itga9	4.565837	-0.315048475047754	-0.318820289108613	2	2	TRUE	TRUE	-7257
NC_133188.1	52259901	52259992	92	*	16	Intron (XR_012388962.1/foxn2a, intron 2 of 6)	14	52200176	52274576	74401	1	foxn2a	XR_012388962.1	59725	gene-foxn2a	2.4209435	-0.706757218389184	-0.724182077899842	2	2	TRUE	TRUE	59770
NC_133188.1	54094654	54094730	77	*	21	5' UTR	14	54056851	54123875	67025	2	mypn	NM_001365297.1	29145	gene-mypn	1.852847	-0.876965256899462	-0.950051247889	2	2	TRUE	TRUE	29183
NC_133188.1	54094774	54094826	53	*	15	5' UTR	14	54056851	54123875	67025	2	mypn	NM_001365297.1	29049	gene-mypn	1.852847	-0.876965256899462	-0.950051247889	2	2	TRUE	TRUE	29075
NC_133188.1	54158187	54158218	32	*	14	Promoter (2-3kb)	14	54149929	54160757	10829	2	sirt1	XM_073920340.1	2539	gene-sirt1	16.0676435	0.460754529522152	0.467428647957909	2	2	TRUE	TRUE	9413
NC_133188.1	55189122	55189155	34	*	24	3' UTR	14	55183515	55352297	168783	2	adgra1b	XM_073920362.1	163142	gene-adgra1b	0.097624	-2.68565346085921	-2.67081137970925	2	2	TRUE	TRUE	12079
NC_133188.1	55245366	55245465	100	*	40	Intron (XM_073920362.1/adgra1b, intron 12 of 18)	14	55183515	55352297	168783	2	adgra1b	XM_073920362.1	106832	gene-adgra1b	0.097624	-2.68565346085921	-2.67081137970925	2	2	TRUE	TRUE	14254
NC_133188.1	55871850	55871932	83	*	15	Promoter (<=1kb)	14	55871284	55875114	3831	1	nkx6.2	NM_001135784.2	566	gene-nkx6.2	23.667339	0.699519842574737	0.704135766527378	2	2	TRUE	TRUE	607
NC_133188.1	55874435	55874462	28	*	16	3' UTR	14	55871284	55875114	3831	1	nkx6.2	NM_001135784.2	3151	gene-nkx6.2	23.667339	0.699519842574737	0.704135766527378	2	2	TRUE	TRUE	3164
NC_133188.1	55917181	55917240	60	*	27	Intron (XM_073920398.1/inpp5a, intron 11 of 15)	14	55883766	56095545	211780	2	inpp5a	XM_073920398.1	178305	gene-inpp5a	3.418347	-0.505312667368522	-0.616779326184138	2	2	TRUE	TRUE	45926
NC_133188.1	55919716	55919749	34	*	19	Intron (XM_073920398.1/inpp5a, intron 11 of 15)	14	55883766	56095545	211780	2	inpp5a	XM_073920398.1	175796	gene-inpp5a	3.418347	-0.505312667368522	-0.616779326184138	2	2	TRUE	TRUE	48448
NC_133188.1	55925112	55925152	41	*	18	Intron (XM_073920398.1/inpp5a, intron 9 of 15)	14	55883766	56095545	211780	2	inpp5a	XM_073920398.1	170393	gene-inpp5a	3.418347	-0.505312667368522	-0.616779326184138	2	2	TRUE	TRUE	53848
NC_133188.1	55925268	55925360	93	*	36	Intron (XM_073920398.1/inpp5a, intron 9 of 15)	14	55883766	56095545	211780	2	inpp5a	XM_073920398.1	170185	gene-inpp5a	3.418347	-0.505312667368522	-0.616779326184138	2	2	TRUE	TRUE	54030
NC_133188.1	55932866	55932915	50	*	28	Intron (XM_073920398.1/inpp5a, intron 9 of 15)	14	55883766	56095545	211780	2	inpp5a	XM_073920398.1	162630	gene-inpp5a	3.418347	-0.505312667368522	-0.616779326184138	2	2	TRUE	TRUE	61606
NC_133188.1	55942517	55942557	41	*	14	Intron (XM_073920398.1/inpp5a, intron 9 of 15)	14	55883766	56095545	211780	2	inpp5a	XM_073920398.1	152988	gene-inpp5a	3.418347	-0.505312667368522	-0.616779326184138	2	2	TRUE	TRUE	71253
NC_133188.1	55956297	55956355	59	*	33	Intron (XM_073920398.1/inpp5a, intron 8 of 15)	14	55883766	56095545	211780	2	inpp5a	XM_073920398.1	139190	gene-inpp5a	3.418347	-0.505312667368522	-0.616779326184138	2	2	TRUE	TRUE	85042
NC_133188.1	55964004	55964040	37	*	31	Intron (XM_073920398.1/inpp5a, intron 8 of 15)	14	55883766	56095545	211780	2	inpp5a	XM_073920398.1	131505	gene-inpp5a	3.418347	-0.505312667368522	-0.616779326184138	2	2	TRUE	TRUE	92738
NC_133188.1	55965182	55965218	37	*	23	Intron (XM_073920398.1/inpp5a, intron 8 of 15)	14	55883766	56095545	211780	2	inpp5a	XM_073920398.1	130327	gene-inpp5a	3.418347	-0.505312667368522	-0.616779326184138	2	2	TRUE	TRUE	93916
NC_133188.1	55965261	55965296	36	*	32	Intron (XM_073920398.1/inpp5a, intron 8 of 15)	14	55883766	56095545	211780	2	inpp5a	XM_073920398.1	130249	gene-inpp5a	3.418347	-0.505312667368522	-0.616779326184138	2	2	TRUE	TRUE	93994
NC_133188.1	55977545	55977586	42	*	21	Intron (XM_073920398.1/inpp5a, intron 6 of 15)	14	55883766	56095545	211780	2	inpp5a	XM_073920398.1	117959	gene-inpp5a	3.418347	-0.505312667368522	-0.616779326184138	2	2	TRUE	TRUE	106281
NC_133188.1	56014913	56014975	63	*	46	Intron (XM_073920398.1/inpp5a, intron 4 of 15)	14	55883766	56095545	211780	2	inpp5a	XM_073920398.1	80570	gene-inpp5a	3.418347	-0.505312667368522	-0.616779326184138	2	2	TRUE	TRUE	80601
NC_133188.1	56020292	56020323	32	*	15	Intron (XM_073920398.1/inpp5a, intron 4 of 15)	14	55883766	56095545	211780	2	inpp5a	XM_073920398.1	75222	gene-inpp5a	3.418347	-0.505312667368522	-0.616779326184138	2	2	TRUE	TRUE	75238
NC_133188.1	56416616	56416708	93	*	21	Promoter (1-2kb)	14	56393254	56418663	25410	2	klc1b	XM_073919347.1	1955	gene-klc1b	24.11242	0.710640760626684	0.732840420760397	2	2	TRUE	TRUE	6174
NC_133188.1	56520624	56520663	40	*	15	5' UTR	14	56514442	56544089	29648	1	klhdc3	XM_021480925.3	6182	gene-klhdc3	14.1345725	0.380696775220999	0.348049179113545	2	2	TRUE	TRUE	6201
NC_133188.1	56575950	56576005	56	*	29	Promoter (2-3kb)	14	56575010	56578611	3602	2	LOC100329773	XM_005173042.6	2606	gene-LOC100329773	0.017168	-3.8374838273871	-4.12265907004497	0	2	FALSE	TRUE	2634
NC_133189.1	45221	45258	38	*	18	Promoter (1-2kb)	15	38170	47019	8850	2	mcm7	NM_212569.1	1761	gene-mcm7	197.247787	2.00614528631263	2.02352882585116	2	2	TRUE	TRUE	1780
NC_133189.1	45293	45330	38	*	17	Promoter (1-2kb)	15	38170	47019	8850	2	mcm7	NM_212569.1	1689	gene-mcm7	197.247787	2.00614528631263	2.02352882585116	2	2	TRUE	TRUE	1708
NC_133189.1	65052	65094	43	*	26	Promoter (<=1kb)	15	63030	65859	2830	2	cops6	NM_001017768.1	765	gene-cops6	75.4533435	1.4142258216962	1.39861854614646	2	2	TRUE	TRUE	1126
NC_133189.1	65125	65191	67	*	41	Promoter (<=1kb)	15	63030	65859	2830	2	cops6	NM_001017768.1	668	gene-cops6	75.4533435	1.4142258216962	1.39861854614646	2	2	TRUE	TRUE	1041
NC_133189.1	92714	92803	90	*	47	Promoter (1-2kb)	15	92706	94594	1889	2	msx1a	NM_131273.1	1791	gene-msx1a	13.900135	0.370898761022571	0.399864867736396	2	2	TRUE	TRUE	1836
NC_133189.1	94419	94459	41	*	14	Promoter (<=1kb)	15	92706	94594	1889	2	msx1a	NM_131273.1	135	gene-msx1a	13.900135	0.370898761022571	0.399864867736396	2	2	TRUE	TRUE	155
NC_133189.1	95419	95529	111	*	16	Promoter (<=1kb)	15	92706	94594	1889	2	msx1a	NM_131273.1	-825	gene-msx1a	13.900135	0.370898761022571	0.399864867736396	2	2	TRUE	TRUE	-880
NC_133189.1	111582	111619	38	*	16	Promoter (2-3kb)	15	107852	114387	6536	2	zbtb49	NM_001082999.1	2768	gene-zbtb49	4.13911	-0.375411725054166	-0.365334881832629	2	2	TRUE	TRUE	-3159
NC_133189.1	112000	112040	41	*	19	Promoter (2-3kb)	15	107852	114387	6536	2	zbtb49	NM_001082999.1	2347	gene-zbtb49	4.13911	-0.375411725054166	-0.365334881832629	2	2	TRUE	TRUE	-2739
NC_133189.1	112349	112393	45	*	21	Promoter (1-2kb)	15	107852	114387	6536	2	zbtb49	NM_001082999.1	1994	gene-zbtb49	4.13911	-0.375411725054166	-0.365334881832629	2	2	TRUE	TRUE	-2388
NC_133189.1	148884	148933	50	*	14	Promoter (<=1kb)	15	148522	153400	4879	1	drd5a	XM_003199767.7	362	gene-drd5a	4.610945	-0.308978822419773	-0.288004841518248	2	2	TRUE	TRUE	386
NC_133189.1	148982	149095	114	*	56	Promoter (<=1kb)	15	148522	153400	4879	1	drd5a	XM_003199767.7	460	gene-drd5a	4.610945	-0.308978822419773	-0.288004841518248	2	2	TRUE	TRUE	516
NC_133189.1	149222	149311	90	*	36	Promoter (<=1kb)	15	148522	153400	4879	1	drd5a	XM_003199767.7	700	gene-drd5a	4.610945	-0.308978822419773	-0.288004841518248	2	2	TRUE	TRUE	744
NC_133189.1	149481	149542	62	*	17	Promoter (<=1kb)	15	148522	153400	4879	1	drd5a	XM_003199767.7	959	gene-drd5a	4.610945	-0.308978822419773	-0.288004841518248	2	2	TRUE	TRUE	989
NC_133189.1	149583	149656	74	*	27	Promoter (1-2kb)	15	148522	153400	4879	1	drd5a	XM_003199767.7	1061	gene-drd5a	4.610945	-0.308978822419773	-0.288004841518248	2	2	TRUE	TRUE	1097
NC_133189.1	208965	209009	45	*	18	Promoter (2-3kb)	15	186849	211913	25065	2	wdr1	NM_201039.1	2904	gene-wdr1	72.715904	1.3915113413537	1.38135313568271	2	2	TRUE	TRUE	2926
NC_133189.1	209014	209047	34	*	14	Promoter (2-3kb)	15	186849	211913	25065	2	wdr1	NM_201039.1	2866	gene-wdr1	72.715904	1.3915113413537	1.38135313568271	2	2	TRUE	TRUE	2883
NC_133189.1	246166	246244	79	*	17	Intron (XM_073921501.1/hs3st1, intron 5 of 5)	15	240503	284126	43624	2	hs3st1	XM_073921501.1	37882	gene-hs3st1	1.8237935	-0.880790892050031	-0.855381525595647	2	2	TRUE	TRUE	-9070
NC_133189.1	337766	337803	38	*	18	Promoter (2-3kb)	15	321637	340560	18924	2	bod1l1	XM_009307626.5	2757	gene-bod1l1	9.9667065	0.164633831417222	0.123572703829904	2	2	TRUE	TRUE	2776
NC_133189.1	346697	346767	71	*	25	Promoter (1-2kb)	15	343015	347950	4936	2	aurkb	NM_212566.2	1183	gene-aurkb	113.2776975	1.6646481996676	1.67213789076891	2	2	TRUE	TRUE	1218
NC_133189.1	367752	367861	110	*	21	Promoter (2-3kb)	15	365133	370327	5195	1	zgc:92045	NM_001002390.2	2619	gene-zgc:92045	27.693886	0.796369789400707	0.79079586916826	2	2	TRUE	TRUE	2673
NC_133189.1	589925	589956	32	*	14	Promoter (1-2kb)	15	486747	590961	104215	2	fat4	XM_073922401.1	1005	gene-fat4	1.7643685	-0.903042044431597	-0.93850670490223	2	2	TRUE	TRUE	1021
NC_133189.1	590081	590147	67	*	16	Promoter (<=1kb)	15	486747	590961	104215	2	fat4	XM_073922401.1	814	gene-fat4	1.7643685	-0.903042044431597	-0.93850670490223	2	2	TRUE	TRUE	847
