cne_chr	cne_start	cne_end	cne_phastcons	atac_chr	atac_start	atac_end	atac_peak_name	atac_score
NC_133190.1	14113539	14113793	27	NC_133190.1	14113536	14114377	Interval_141084	0
NC_133190.1	16082929	16082977	20	NC_133190.1	16082505	16083308	Interval_141378	0
NC_133190.1	16418731	16418837	20	NC_133190.1	16418720	16418896	Interval_141426	0
NC_133190.1	18337285	18337400	28	NC_133190.1	18336722	18337700	Interval_141706	0
NC_133190.1	18436728	18436779	18	NC_133190.1	18435380	18437643	Interval_141720	0
NC_133190.1	18437487	18437607	22	NC_133190.1	18435380	18437643	Interval_141720	0
NC_133190.1	18443550	18443608	15	NC_133190.1	18443073	18443704	Interval_141721	0
NC_133190.1	19370368	19370491	17	NC_133190.1	19369687	19370488	Interval_141865	0
NC_133190.1	20423539	20423730	19	NC_133190.1	20423437	20423795	Interval_141976	0
NC_133190.1	22008741	22008815	21	NC_133190.1	22008087	22008773	Interval_142202	0
NC_133190.1	22351682	22351827	40	NC_133190.1	22351312	22353911	Interval_142246	0
NC_133190.1	22852629	22852710	23	NC_133190.1	22851718	22852741	Interval_142313	0
NC_133190.1	23140779	23140906	16	NC_133190.1	23140747	23140997	Interval_142353	0
NC_133190.1	23347937	23348014	20	NC_133190.1	23347279	23348624	Interval_142391	0
NC_133190.1	23355368	23355500	26	NC_133190.1	23355115	23355379	Interval_142393	0
NC_133190.1	24086574	24086666	18	NC_133190.1	24086316	24086682	Interval_142493	0
NC_133190.1	24254811	24254892	15	NC_133190.1	24254720	24255427	Interval_142514	0
NC_133190.1	24812872	24812983	19	NC_133190.1	24812447	24812973	Interval_142602	0
NC_133190.1	25870487	25870670	23	NC_133190.1	25870298	25871240	Interval_142751	0
NC_133190.1	25900665	25900804	17	NC_133190.1	25900630	25900825	Interval_142755	0
NC_133190.1	26129464	26129553	19	NC_133190.1	26129444	26129616	Interval_142795	0
NC_133190.1	26178538	26178644	21	NC_133190.1	26177971	26178705	Interval_142799	0
NC_133190.1	26375941	26376053	21	NC_133190.1	26375484	26376512	Interval_142828	0
NC_133190.1	27406436	27406481	14	NC_133190.1	27405775	27406734	Interval_142973	0
NC_133190.1	27443102	27443146	22	NC_133190.1	27442986	27444342	Interval_142980	0
NC_133190.1	27802284	27802334	18	NC_133190.1	27801525	27802810	Interval_143022	0
NC_133190.1	28201485	28201692	22	NC_133190.1	28201398	28202140	Interval_143079	0
NC_133190.1	28264595	28264699	18	NC_133190.1	28264338	28265371	Interval_143092	0
NC_133190.1	28315948	28316084	26	NC_133190.1	28315949	28316240	Interval_143101	0
NC_133190.1	29059003	29059112	16	NC_133190.1	29058763	29059023	Interval_143182	0
NC_133190.1	30014578	30014619	14	NC_133190.1	30014555	30015388	Interval_143333	0
NC_133190.1	30061161	30061264	20	NC_133190.1	30060584	30062001	Interval_143341	0
NC_133190.1	30078807	30078959	22	NC_133190.1	30078110	30079200	Interval_143344	0
NC_133190.1	30203758	30203813	16	NC_133190.1	30203116	30203895	Interval_143361	0
NC_133190.1	30839838	30839898	14	NC_133190.1	30839461	30839892	Interval_143448	0
NC_133190.1	31874906	31875007	18	NC_133190.1	31874872	31875085	Interval_143595	0
NC_133190.1	31877762	31877934	39	NC_133190.1	31877858	31878384	Interval_143596	0
NC_133190.1	31878237	31878361	36	NC_133190.1	31877858	31878384	Interval_143596	0
NC_133190.1	32402991	32403175	42	NC_133190.1	32403029	32403287	Interval_143685	0
NC_133190.1	33097551	33097623	21	NC_133190.1	33096294	33097928	Interval_143785	0
NC_133190.1	33240149	33240232	15	NC_133190.1	33240015	33240264	Interval_143816	0
NC_133190.1	33570375	33570466	19	NC_133190.1	33570201	33570416	Interval_143873	0
NC_133190.1	33877821	33878039	26	NC_133190.1	33877987	33878928	Interval_143930	0
NC_133190.1	34797566	34797643	15	NC_133190.1	34797224	34798208	Interval_144076	0
NC_133190.1	34798097	34798144	14	NC_133190.1	34797224	34798208	Interval_144076	0
NC_133190.1	34938711	34938822	27	NC_133190.1	34938641	34938970	Interval_144100	0
NC_133190.1	35209168	35209479	24	NC_133190.1	35209208	35210087	Interval_144141	0
NC_133190.1	35332384	35332476	19	NC_133190.1	35332414	35335007	Interval_144157	0
NC_133190.1	35334865	35334975	20	NC_133190.1	35332414	35335007	Interval_144157	0
NC_133190.1	36387004	36387175	33	NC_133190.1	36386726	36387013	Interval_144343	0
NC_133190.1	37553630	37553711	15	NC_133190.1	37552989	37554881	Interval_144466	0
NC_133190.1	38319875	38319924	15	NC_133190.1	38319660	38321066	Interval_144616	0
NC_133190.1	39706163	39706222	18	NC_133190.1	39706076	39706832	Interval_144870	0
NC_133190.1	40127165	40127287	21	NC_133190.1	40126257	40127597	Interval_144944	0
NC_133190.1	45159860	45160054	27	NC_133190.1	45158802	45159977	Interval_145965	0
NC_133190.1	45228582	45228636	15	NC_133190.1	45227752	45229198	Interval_145980	0
NC_133190.1	45281111	45281332	42	NC_133190.1	45280638	45283042	Interval_145990	0
NC_133190.1	45772203	45772280	24	NC_133190.1	45771867	45772305	Interval_146109	0
NC_133190.1	46210224	46210274	14	NC_133190.1	46209985	46210968	Interval_146217	0
NC_133190.1	46235573	46235732	21	NC_133190.1	46235394	46236181	Interval_146221	0
NC_133190.1	46312758	46313055	22	NC_133190.1	46312927	46314026	Interval_146236	0
NC_133190.1	46385005	46385079	17	NC_133190.1	46384417	46385327	Interval_146251	0
NC_133190.1	46532196	46532304	16	NC_133190.1	46531353	46532339	Interval_146287	0
NC_133190.1	47245308	47245378	16	NC_133190.1	47245214	47248253	Interval_146416	0
NC_133190.1	47248149	47248245	15	NC_133190.1	47245214	47248253	Interval_146416	0
NC_133190.1	47420394	47420539	31	NC_133190.1	47419887	47420691	Interval_146468	0
NC_133190.1	48155687	48155827	17	NC_133190.1	48155678	48156721	Interval_146646	0
NC_133190.1	48822396	48822447	16	NC_133190.1	48820212	48823298	Interval_146802	0
NC_133190.1	49335659	49335814	47	NC_133190.1	49335087	49335716	Interval_146917	0
NC_133190.1	49526168	49526215	16	NC_133190.1	49525549	49526614	Interval_146962	0
NC_133190.1	49668502	49668662	20	NC_133190.1	49668345	49668736	Interval_146999	0
NC_133190.1	49676812	49677044	27	NC_133190.1	49676443	49677188	Interval_147001	0
NC_133190.1	50452290	50452413	24	NC_133190.1	50452301	50453144	Interval_147185	0
NC_133190.1	50750270	50750302	14	NC_133190.1	50750058	50750494	Interval_147259	0
NC_133190.1	50858380	50858916	30	NC_133190.1	50858435	50859955	Interval_147290	0
NC_133190.1	51167506	51167662	16	NC_133190.1	51167379	51168040	Interval_147372	0
NC_133190.1	51167875	51167987	18	NC_133190.1	51167379	51168040	Interval_147372	0
NC_133190.1	51275101	51275200	16	NC_133190.1	51274825	51275224	Interval_147402	0
NC_133190.1	51298056	51298160	22	NC_133190.1	51297983	51298447	Interval_147410	0
NC_133190.1	51521106	51521255	23	NC_133190.1	51520357	51521361	Interval_147455	0
NC_133190.1	51569738	51569802	15	NC_133190.1	51569702	51570503	Interval_147469	0
NC_133190.1	51728360	51728460	25	NC_133190.1	51727311	51728791	Interval_147503	0
NC_133200.1	70466	70587	16	NC_133200.1	70294	70550	Interval_222742	0
NC_133200.1	127268	127799	38	NC_133200.1	126978	127587	Interval_222753	0
NC_133200.1	1096765	1096894	17	NC_133200.1	1096818	1097617	Interval_222990	0
NC_133200.1	1104649	1104784	25	NC_133200.1	1104559	1104831	Interval_222993	0
NC_133200.1	2086312	2086498	24	NC_133200.1	2085521	2086428	Interval_223202	0
NC_133200.1	2234643	2234742	19	NC_133200.1	2234629	2235190	Interval_223233	0
NC_133200.1	2906671	2906737	16	NC_133200.1	2906583	2907070	Interval_223397	0
NC_133200.1	3053978	3054127	23	NC_133200.1	3053101	3054084	Interval_223427	0
NC_133200.1	3064724	3064815	19	NC_133200.1	3064504	3065163	Interval_223430	0
NC_133200.1	3282981	3283120	27	NC_133200.1	3282775	3283091	Interval_223469	0
NC_133200.1	3722977	3723024	16	NC_133200.1	3723012	3723579	Interval_223549	0
NC_133200.1	4140322	4140356	14	NC_133200.1	4140149	4140409	Interval_223604	0
NC_133200.1	4549638	4549737	19	NC_133200.1	4549457	4549758	Interval_223645	0
NC_133200.1	4865236	4865354	17	NC_133200.1	4864943	4865408	Interval_223707	0
NC_133200.1	5701242	5701333	15	NC_133200.1	5701124	5701445	Interval_223895	0
NC_133200.1	6331824	6331970	21	NC_133200.1	6331431	6331863	Interval_224047	0
NC_133200.1	6400375	6400504	26	NC_133200.1	6400467	6401249	Interval_224061	0
NC_133200.1	6401136	6401227	16	NC_133200.1	6400467	6401249	Interval_224061	0
NC_133200.1	6424105	6424409	28	NC_133200.1	6422549	6424353	Interval_224062	0
NC_133200.1	6629040	6629114	17	NC_133200.1	6628766	6629201	Interval_224105	0
NC_133200.1	7143112	7143222	27	NC_133200.1	7142955	7143189	Interval_224194	0
NC_133200.1	8119415	8119480	15	NC_133200.1	8118690	8119731	Interval_224428	0
NC_133200.1	8212474	8212536	15	NC_133200.1	8212162	8212485	Interval_224443	0
NC_133200.1	8423997	8424033	14	NC_133200.1	8423105	8426074	Interval_224470	0
NC_133200.1	8664789	8664841	16	NC_133200.1	8664160	8664872	Interval_224510	0
NC_133200.1	8748133	8748201	16	NC_133200.1	8747703	8748381	Interval_224524	0
NC_133200.1	10491675	10491929	39	NC_133200.1	10491720	10492614	Interval_224857	0
NC_133200.1	10492155	10492451	38	NC_133200.1	10491720	10492614	Interval_224857	0
NC_133200.1	11496250	11496320	19	NC_133200.1	11496154	11496414	Interval_225036	0
NC_133200.1	12456246	12456367	16	NC_133200.1	12456172	12456392	Interval_225173	0
NC_133200.1	13750470	13751059	37	NC_133200.1	13750309	13751095	Interval_225369	0
NC_133200.1	14582711	14582799	17	NC_133200.1	14582550	14582761	Interval_225479	0
NC_133200.1	14804151	14804311	24	NC_133200.1	14803501	14804964	Interval_225510	0
NC_133200.1	15403006	15403080	14	NC_133200.1	15403026	15404086	Interval_225602	0
NC_133200.1	15694521	15694628	18	NC_133200.1	15694518	15694923	Interval_225660	0
NC_133200.1	18403034	18403085	14	NC_133200.1	18402986	18403440	Interval_225989	0
NC_133200.1	19672090	19672243	21	NC_133200.1	19671822	19672157	Interval_226146	0
NC_133200.1	20998887	20999021	17	NC_133200.1	20998675	20999089	Interval_226221	0
NC_133200.1	21633975	21634062	21	NC_133200.1	21633395	21634700	Interval_226287	0
NC_133200.1	22386901	22387007	24	NC_133200.1	22386666	22386934	Interval_226358	0
NC_133200.1	22781914	22782023	16	NC_133200.1	22781725	22782013	Interval_226389	0
NC_133200.1	23118368	23118433	18	NC_133200.1	23117999	23118768	Interval_226425	0
NC_133200.1	24052500	24052625	27	NC_133200.1	24052045	24052874	Interval_226569	0
NC_133200.1	25974600	25974833	34	NC_133200.1	25974402	25975081	Interval_226884	0
NC_133200.1	29952696	29952841	18	NC_133200.1	29952702	29953011	Interval_227326	0
NC_133200.1	30654023	30654081	15	NC_133200.1	30653513	30654759	Interval_227430	0
NC_133200.1	31369647	31369850	18	NC_133200.1	31369499	31369918	Interval_227535	0
NC_133200.1	31555772	31555899	23	NC_133200.1	31555709	31555914	Interval_227571	0
NC_133200.1	32053722	32053804	16	NC_133200.1	32051450	32054151	Interval_227637	0
NC_133200.1	32084481	32084603	17	NC_133200.1	32083945	32085085	Interval_227643	0
NC_133200.1	32556711	32556807	22	NC_133200.1	32556728	32557303	Interval_227723	0
NC_133200.1	33613605	33613748	19	NC_133200.1	33612628	33614004	Interval_227878	0
NC_133200.1	33820093	33820635	42	NC_133200.1	33820172	33821023	Interval_227911	0
NC_133200.1	34661362	34661452	15	NC_133200.1	34661175	34662133	Interval_228054	0
NC_133200.1	34722452	34722599	21	NC_133200.1	34722182	34723501	Interval_228061	0
NC_133200.1	34836536	34836642	27	NC_133200.1	34836411	34836871	Interval_228075	0
NC_133200.1	35189291	35189361	21	NC_133200.1	35188856	35190128	Interval_228140	0
NC_133200.1	36717650	36717715	14	NC_133200.1	36717293	36717878	Interval_228421	0
NC_133200.1	37043614	37043681	28	NC_133200.1	37043520	37045418	Interval_228469	0
NC_133200.1	37044620	37044778	21	NC_133200.1	37043520	37045418	Interval_228469	0
NC_133200.1	37847079	37847264	31	NC_133200.1	37847083	37847267	Interval_228579	0
NC_133200.1	38082978	38083028	15	NC_133200.1	38082265	38083186	Interval_228611	0
NC_133200.1	38322091	38322213	20	NC_133200.1	38321962	38322272	Interval_228645	0
NC_133200.1	40333717	40334177	31	NC_133200.1	40332449	40334023	Interval_228965	0
NC_133191.1	289817	289927	26	NC_133191.1	289247	290242	Interval_147635	0
NC_133191.1	292103	292210	19	NC_133191.1	291574	292604	Interval_147636	0
NC_133191.1	778365	778437	19	NC_133191.1	778207	779333	Interval_147753	0
NC_133191.1	1112070	1112137	20	NC_133191.1	1111826	1112188	Interval_147838	0
NC_133191.1	1317350	1317457	28	NC_133191.1	1317331	1318306	Interval_147888	0
NC_133191.1	2748078	2748193	22	NC_133191.1	2747937	2748585	Interval_148212	0
NC_133191.1	3673037	3673136	19	NC_133191.1	3672356	3673135	Interval_148420	0
NC_133191.1	3828793	3828927	16	NC_133191.1	3828397	3829189	Interval_148457	0
NC_133191.1	7229806	7229899	16	NC_133191.1	7228791	7230054	Interval_148973	0
NC_133191.1	8735476	8735666	33	NC_133191.1	8735239	8737007	Interval_149196	0
NC_133191.1	9255900	9255981	16	NC_133191.1	9255703	9256094	Interval_149261	0
NC_133191.1	11175556	11175732	19	NC_133191.1	11175275	11177500	Interval_149502	0
NC_133191.1	11746067	11746206	20	NC_133191.1	11745555	11746252	Interval_149609	0
NC_133191.1	12703571	12703676	16	NC_133191.1	12703571	12704142	Interval_149722	0
NC_133191.1	13104221	13104298	21	NC_133191.1	13102548	13104248	Interval_149786	0
NC_133191.1	13109063	13109128	15	NC_133191.1	13109115	13109537	Interval_149787	0
NC_133191.1	14104493	14104640	21	NC_133191.1	14104116	14104609	Interval_149946	0
NC_133191.1	14673638	14673718	16	NC_133191.1	14672935	14674022	Interval_150009	0
NC_133191.1	14678012	14678145	30	NC_133191.1	14678083	14678339	Interval_150010	0
NC_133191.1	14957915	14958041	19	NC_133191.1	14957544	14958058	Interval_150036	0
NC_133191.1	16433550	16433694	26	NC_133191.1	16433475	16434412	Interval_150282	0
NC_133191.1	16882083	16882423	57	NC_133191.1	16881091	16882402	Interval_150349	0
NC_133191.1	16956355	16956445	17	NC_133191.1	16955907	16956457	Interval_150360	0
NC_133191.1	16988204	16988274	17	NC_133191.1	16987999	16988264	Interval_150363	0
NC_133191.1	20359845	20359954	17	NC_133191.1	20359773	20360234	Interval_150683	0
NC_133191.1	20647802	20647883	18	NC_133191.1	20647786	20647984	Interval_150722	0
NC_133191.1	22259272	22259343	25	NC_133191.1	22259102	22259695	Interval_150968	0
NC_133191.1	22277337	22277475	18	NC_133191.1	22277328	22280141	Interval_150975	0
NC_133191.1	22532532	22532635	20	NC_133191.1	22532377	22532553	Interval_151020	0
NC_133191.1	22536792	22537011	29	NC_133191.1	22536457	22537348	Interval_151021	0
NC_133191.1	24107296	24107423	16	NC_133191.1	24107161	24107481	Interval_151220	0
NC_133191.1	24953538	24953619	20	NC_133191.1	24953270	24953995	Interval_151353	0
NC_133191.1	26021802	26021863	14	NC_133191.1	26021524	26021888	Interval_151499	0
NC_133191.1	26195949	26196061	23	NC_133191.1	26195794	26196653	Interval_151518	0
NC_133191.1	26840433	26840523	18	NC_133191.1	26839895	26840701	Interval_151588	0
NC_133191.1	29403353	29403417	15	NC_133191.1	29403259	29403609	Interval_151717	0
NC_133191.1	29408013	29408090	22	NC_133191.1	29406810	29408550	Interval_151718	0
NC_133191.1	29452854	29452971	18	NC_133191.1	29452640	29453328	Interval_151724	0
NC_133191.1	29453206	29453331	18	NC_133191.1	29452640	29453328	Interval_151724	0
NC_133191.1	29861583	29861641	15	NC_133191.1	29860677	29861720	Interval_151789	0
NC_133191.1	31812460	31812617	23	NC_133191.1	31812281	31812499	Interval_152056	0
NC_133191.1	32225229	32225264	14	NC_133191.1	32224749	32225436	Interval_152109	0
NC_133191.1	32241956	32242136	18	NC_133191.1	32241742	32242092	Interval_152113	0
NC_133191.1	32596552	32596655	22	NC_133191.1	32596610	32597120	Interval_152170	0
NC_133191.1	32684157	32684302	25	NC_133191.1	32683174	32684315	Interval_152187	0
NC_133191.1	35316194	35316275	15	NC_133191.1	35316228	35317173	Interval_152559	0
NC_133191.1	35461653	35461698	16	NC_133191.1	35461087	35461654	Interval_152584	0
NC_133191.1	35473627	35473807	18	NC_133191.1	35473273	35473774	Interval_152587	0
NC_133191.1	35578167	35578200	15	NC_133191.1	35578034	35578606	Interval_152610	0
NC_133191.1	35764350	35764433	25	NC_133191.1	35764175	35765876	Interval_152643	0
NC_133191.1	35825197	35825283	17	NC_133191.1	35824253	35826019	Interval_152652	0
NC_133191.1	35909939	35909977	14	NC_133191.1	35909819	35910001	Interval_152665	0
NC_133191.1	35954571	35954694	36	NC_133191.1	35954084	35954707	Interval_152672	0
NC_133191.1	36031214	36031269	15	NC_133191.1	36030817	36032974	Interval_152688	0
NC_133191.1	36430762	36430823	15	NC_133191.1	36430157	36430819	Interval_152735	0
NC_133191.1	36492573	36492878	20	NC_133191.1	36492644	36493159	Interval_152743	0
NC_133191.1	36662017	36662088	15	NC_133191.1	36661722	36662348	Interval_152776	0
NC_133191.1	36723195	36723663	26	NC_133191.1	36723111	36723714	Interval_152789	0
NC_133191.1	36816327	36816358	16	NC_133191.1	36816243	36817778	Interval_152808	0
NC_133191.1	36956198	36956341	16	NC_133191.1	36955836	36956955	Interval_152832	0
NC_133191.1	36993388	36993501	18	NC_133191.1	36993338	36993577	Interval_152840	0
NC_133191.1	37416303	37416483	20	NC_133191.1	37416135	37416610	Interval_152881	0
NC_133191.1	38160320	38160487	23	NC_133191.1	38160339	38160631	Interval_153000	0
NC_133191.1	38286435	38286650	28	NC_133191.1	38286374	38287455	Interval_153022	0
NC_133191.1	38659559	38659767	24	NC_133191.1	38658578	38660487	Interval_153089	0
NC_133191.1	38826977	38827033	15	NC_133191.1	38826970	38827372	Interval_153121	0
NC_133191.1	39351003	39351103	16	NC_133191.1	39350812	39351527	Interval_153217	0
NC_133191.1	41135538	41135664	16	NC_133191.1	41135331	41135971	Interval_153289	0
NC_133191.1	42034598	42034653	17	NC_133191.1	42034060	42034637	Interval_153476	0
NC_133191.1	43797140	43797330	21	NC_133191.1	43797275	43797462	Interval_153760	0
NC_133191.1	44880915	44881094	17	NC_133191.1	44880094	44881228	Interval_153952	0
NC_133191.1	45018482	45018523	15	NC_133191.1	45018509	45018806	Interval_153977	0
NC_133191.1	46338814	46339126	29	NC_133191.1	46338758	46339142	Interval_154196	0
NC_133191.1	46868336	46868565	29	NC_133191.1	46867926	46868444	Interval_154267	0
NC_133191.1	46880655	46880731	15	NC_133191.1	46880239	46880707	Interval_154268	0
NC_133191.1	46941279	46941343	18	NC_133191.1	46941233	46941471	Interval_154277	0
NC_133191.1	47152329	47152435	18	NC_133191.1	47152101	47152350	Interval_154304	0
NC_133191.1	47324619	47324655	14	NC_133191.1	47324309	47324624	Interval_154331	0
NC_133191.1	47334842	47334909	17	NC_133191.1	47333529	47335061	Interval_154334	0
NC_133191.1	48359954	48360097	24	NC_133191.1	48359635	48360151	Interval_154517	0
NC_133191.1	49729753	49729845	16	NC_133191.1	49729724	49729936	Interval_154793	0
NC_133191.1	49848237	49848315	16	NC_133191.1	49848188	49848637	Interval_154821	0
NC_133191.1	49848414	49848462	15	NC_133191.1	49848188	49848637	Interval_154821	0
NC_133191.1	50128438	50128627	26	NC_133191.1	50128566	50129779	Interval_154895	0
NC_133191.1	50392108	50392177	15	NC_133191.1	50390936	50392131	Interval_154958	0
NC_133191.1	50538178	50538324	18	NC_133191.1	50537843	50538255	Interval_154985	0
NC_133191.1	51700613	51700701	15	NC_133191.1	51699708	51700995	Interval_155260	0
NC_133191.1	51771458	51771538	17	NC_133191.1	51771090	51771658	Interval_155275	0
NC_133191.1	53838454	53838557	15	NC_133191.1	53838047	53839129	Interval_155826	0
NC_133191.1	53939089	53939228	44	NC_133191.1	53938768	53939667	Interval_155851	0
NC_133191.1	55604815	55604907	21	NC_133191.1	55603120	55605459	Interval_156302	0
