seqnames,start,end,width,strand,phastcons,annotation,geneChr,geneStart,geneEnd,geneLength,geneStrand,geneId,transcriptId,distanceToTSS,flank_txIds,flank_geneIds,flank_gene_distances
NC_133194.1,38382,38628,247,*,20,Promoter (<=1kb),20,37040,39220,2181,2,gja9b,NM_207093.1,592,NM_207093.1;NM_001040051.1;NM_200533.2;XM_073930632.1,gja9b;mycbp;srsf10b;srsf10b,0;4095;7880;7888
NC_133190.1,2436531,2436581,51,*,16,Intron (NM_212947.2/rsrc1, intron 7 of 10),16,2467406,2518720,51315,1,hephl1a,XM_009291403.5,-30825,NM_212947.2,rsrc1,0
NC_133190.1,2621143,2621275,133,*,19,Intron (XM_009291417.5/sh2b2, intron 7 of 8),16,2633258,2635838,2581,1,LOC141377993,XR_012391231.1,-11983,XM_009291417.5,sh2b2,0
NC_133190.1,2692622,2692737,116,*,35,Distal Intergenic,16,2685805,2687742,1938,2,cldne,NM_131765.1,-4880,NM_131765.1,cldne,-4880
NC_133190.1,2700782,2700828,47,*,15,Promoter (1-2kb),16,2697901,2699696,1796,2,cldnf,NM_131766.2,-1086,NM_131762.2;NM_131766.2,cldna;cldnf,3793;-1086
NC_133190.1,2795012,2795085,74,*,16,Intron (XM_005157376.6/ppp5c, intron 4 of 12),16,2775766,2801431,25666,2,ppp5c,NM_001014350.2,6346,XM_005157376.6;NM_001014350.2,ppp5c;ppp5c,0;0
NC_133190.1,2801354,2801431,78,*,16,Promoter (<=1kb),16,2775766,2801431,25666,2,ppp5c,NM_001014350.2,0,XM_005157376.6;NM_001014350.2,ppp5c;ppp5c,0;0
NC_133190.1,3045524,3045676,153,*,22,3' UTR,16,3037167,3041875,4709,2,mlnr,XM_003199998.7,-3649,XM_073924238.1;XM_073924240.1;XM_073924232.1;XM_073924235.1;XM_073924236.1;XM_073924239.1;XM_073924230.1;XM_073924231.1;XM_073924233.1;XM_073924234.1;XM_003199998.7,fndc3a;fndc3a;fndc3a;fndc3a;fndc3a;fndc3a;fndc3a;fndc3a;fndc3a;fndc3a;mlnr,0;0;0;0;0;0;0;0;0;0;-3649
NC_133190.1,3045718,3045836,119,*,19,3' UTR,16,3037167,3041875,4709,2,mlnr,XM_003199998.7,-3843,XM_073924238.1;XM_073924240.1;XM_073924232.1;XM_073924235.1;XM_073924236.1;XM_073924239.1;XM_073924230.1;XM_073924231.1;XM_073924233.1;XM_073924234.1;XM_003199998.7,fndc3a;fndc3a;fndc3a;fndc3a;fndc3a;fndc3a;fndc3a;fndc3a;fndc3a;fndc3a;mlnr,0;0;0;0;0;0;0;0;0;0;-3843
NC_133190.1,3055688,3055838,151,*,26,Intron (XM_073924238.1/fndc3a, intron 20 of 23),16,3037167,3041875,4709,2,mlnr,XM_003199998.7,-13813,XM_073924238.1;XM_073924240.1;XM_073924232.1;XM_073924235.1;XM_073924236.1;XM_073924239.1;XM_073924230.1;XM_073924231.1;XM_073924233.1;XM_073924234.1,fndc3a;fndc3a;fndc3a;fndc3a;fndc3a;fndc3a;fndc3a;fndc3a;fndc3a;fndc3a,0;0;0;0;0;0;0;0;0;0
NC_133190.1,3098734,3098818,85,*,32,Intron (XM_073924238.1/fndc3a, intron 1 of 23),16,3044829,3102650,57822,2,fndc3a,XM_073924238.1,3832,XM_073924238.1;XM_073924240.1;XM_073924232.1;XM_073924235.1;XM_073924236.1;XM_073924239.1;XM_073924230.1;XM_073924231.1;XM_073924233.1;XM_073924234.1,fndc3a;fndc3a;fndc3a;fndc3a;fndc3a;fndc3a;fndc3a;fndc3a;fndc3a;fndc3a,0;0;0;0;0;0;0;0;0;0
NC_133190.1,3221303,3221469,167,*,39,Intron (XR_012391199.1/rcbtb2, intron 4 of 9),16,3194441,3206454,12014,2,cysltr2b,XM_073924307.1,-14849,XR_012391199.1;XM_005173365.6;XM_073924284.1,rcbtb2;rcbtb2;rcbtb2,0;0;0
NC_133190.1,3234740,3234866,127,*,16,Intron (XR_012391199.1/rcbtb2, intron 9 of 9),16,3249605,3304695,55091,1,mtus2b,XM_073924241.1,-14739,XR_012391199.1;XM_005173365.6;XM_073924284.1,rcbtb2;rcbtb2;rcbtb2,0;0;0
NC_133190.1,3239301,3239444,144,*,36,3' UTR,16,3249605,3304695,55091,1,mtus2b,XM_073924241.1,-10161,XR_012391199.1;XM_005173365.6;XM_073924284.1,rcbtb2;rcbtb2;rcbtb2,0;0;0
NC_133190.1,4379806,4379896,91,*,22,Intron (XM_073923318.1/ece2b, intron 13 of 18),16,4320262,4353093,32832,2,ano7,XM_073924336.1,-26713,XM_073923318.1;XM_073923319.1;XM_017351044.4;XM_073923321.1;XM_017351043.4;XM_073923320.1;XM_017351042.4;NM_001302239.1,ece2b;ece2b;ece2b;ece2b;ece2b;ece2b;ece2b;ece2b,0;0;0;0;0;0;0;0
NC_133190.1,4383012,4383122,111,*,20,Intron (XM_073923318.1/ece2b, intron 10 of 18),16,4320262,4353093,32832,2,ano7,XM_073924336.1,-29919,XM_073923318.1;XM_073923319.1;XM_017351044.4;XM_073923321.1;XM_017351043.4;XM_073923320.1;XM_017351042.4;NM_001302239.1,ece2b;ece2b;ece2b;ece2b;ece2b;ece2b;ece2b;ece2b,0;0;0;0;0;0;0;0
NC_133190.1,4401292,4401360,69,*,15,Intron (XM_073923318.1/ece2b, intron 7 of 18),16,4444598,4449213,4616,1,LOC141378012,XR_012391276.1,-43238,XM_073923318.1;XM_073923319.1;XM_017351044.4;XM_073923321.1;XM_017351043.4;XM_073923320.1;XM_017351042.4;NM_001302239.1,ece2b;ece2b;ece2b;ece2b;ece2b;ece2b;ece2b;ece2b,0;0;0;0;0;0;0;0
NC_133190.1,4757675,4757800,126,*,16,Intron (XR_012391262.1/si:dkey-35i13.1, intron 1 of 2),16,4746624,4778403,31780,2,rffl,NM_212896.1,20603,XR_012391264.1;XR_012391263.1;XR_012391265.1;XM_005157394.6;XM_009291450.5;XM_068213500.2;NM_212896.1;XR_012391262.1,LOC103908797;LOC103908797;LOC103908797;rffl;rffl;rffl;rffl;si:dkey-35i13.1,31736;31736;31736;0;0;0;0;0
NC_133190.1,4790671,4790840,170,*,20,Intron (XR_012391262.1/si:dkey-35i13.1, intron 1 of 2),16,4745415,4778418,33004,2,rffl,XM_068213500.2,-12253,NM_001197328.1;NM_001197329.1;NM_205695.2;XM_009291449.5;XR_012391262.1,eif4h;eif4h;eif4h;eif4h;si:dkey-35i13.1,0;0;0;0;0
NC_133190.1,4800289,4800398,110,*,19,Intron (XR_012391262.1/si:dkey-35i13.1, intron 1 of 2),16,4783387,4814439,31053,2,eif4h,XM_009291449.5,14041,NM_001197328.1;NM_001197329.1;NM_205695.2;XM_009291449.5;XR_012391262.1,eif4h;eif4h;eif4h;eif4h;si:dkey-35i13.1,0;0;0;0;0
NC_133190.1,6049323,6049391,69,*,16,Intron (XR_012391240.1/brwd1, intron 29 of 29),16,6036374,6043842,7469,2,chchd2,NM_200767.1,-5481,XR_012391240.1;NM_001423736.1;NM_213383.2;XM_073923220.1,brwd1;hnrnpl2;hnrnpl2;hnrnpl2,0;0;0;0
NC_133190.1,6060061,6060123,63,*,15,Promoter (2-3kb),16,6056108,6062431,6324,2,hnrnpl2,XM_073923221.1,2308,XR_012391240.1;NM_001423736.1;NM_213383.2;XM_073923220.1;XM_073923221.1,brwd1;hnrnpl2;hnrnpl2;hnrnpl2;hnrnpl2,0;0;0;0;0
NC_133190.1,6126141,6126182,42,*,16,Intron (XR_012391240.1/brwd1, intron 17 of 29),16,5041328,6156159,1114832,2,brwd1,XR_012391240.1,29977,XR_012391240.1;XM_001920406.9;XR_012391239.1,brwd1;brwd1;brwd1,0;0;0
NC_133190.1,6471283,6471359,77,*,18,Intron (XR_012391237.1/atm, intron 25 of 25),16,6376597,6381271,4675,1,LOC141378007,XR_012391267.1,94686,XR_012391237.1;XM_009291474.5;XM_073924331.1;XM_073924332.1,atm;dscamb;dscamb;dscamb,0;0;0;0
NC_133190.1,6474650,6474768,119,*,18,Intron (XR_012391237.1/atm, intron 25 of 25),16,6376597,6381271,4675,1,LOC141378007,XR_012391267.1,98053,XR_012391237.1;XM_009291474.5;XM_073924331.1;XM_073924332.1;XR_012391241.1,atm;dscamb;dscamb;dscamb;dscamb,0;0;0;0;0
NC_133190.1,6523677,6523788,112,*,17,5' UTR,16,6376597,6381271,4675,1,LOC141378007,XR_012391267.1,147080,XR_012391237.1;XM_009291474.5;XM_073924331.1;XM_073924332.1;XR_012391241.1,atm;dscamb;dscamb;dscamb;dscamb,0;0;0;0;0
NC_133190.1,6649214,6649274,61,*,22,Intron (XR_012391237.1/atm, intron 25 of 25),16,6423406,6692228,268823,2,dscamb,XM_009291474.5,42954,XR_012391237.1;XM_009291474.5;XM_073924331.1;XM_073924332.1;XR_012391241.1,atm;dscamb;dscamb;dscamb;dscamb,0;0;0;0;0
NC_133190.1,6745775,6745831,57,*,14,Promoter (<=1kb),16,6746556,6794291,47736,1,bace2,XM_009291473.4,-725,XR_012391237.1;XM_009291473.4;XR_012390483.1;NM_001005991.2,atm;bace2;bace2;bace2,0;-725;-725;-747
NC_133190.1,6821632,6821680,49,*,15,Intron (XR_012391237.1/atm, intron 25 of 25),16,6829832,6832923,3092,1,LOC141377999,XM_073924333.1,-8152,XR_012391237.1;XM_002664557.5;XM_073924330.1,atm;atm;atm,0;0;0
NC_133190.1,6882214,6882245,32,*,14,Intron (XR_012391237.1/atm, intron 25 of 25),16,6829832,6832923,3092,1,LOC141377999,XM_073924333.1,52382,XR_012391237.1;XM_002664557.5;XM_073924330.1,atm;atm;atm,0;0;0
NC_133190.1,6994930,6995034,105,*,22,Intron (XM_009291479.5/gjd1b, intron 1 of 1),16,6974574,7028775,54202,1,gjd1b,XM_009291479.5,20356,XM_009291479.5,gjd1b,0
NC_133190.1,7150581,7150911,331,*,24,Intron (XR_012390601.1/meis3, intron 10 of 11),16,7140538,7143048,2511,1,LOC141378015,XR_012391280.1,10043,XR_012390601.1;NM_131778.2,meis3;meis3,0;0
NC_133190.1,7330420,7330510,91,*,20,Distal Intergenic,16,7364347,7368430,4084,1,foxl2a,XM_021481464.3,-33837,NA,NA,NA
NC_133190.1,7433415,7433497,83,*,17,Intron (XM_005157466.6/pik3cb, intron 4 of 24),16,7486046,7488729,2684,1,her8.2,NM_001166166.1,-52549,XM_005157466.6;XM_073924378.1,pik3cb;pik3cb,0;0
NC_133190.1,8420634,8420746,113,*,16,Intron (XM_073922905.1/slc7a1b, intron 8 of 11),16,8410864,8435502,24639,2,slc7a1b,XM_073922905.1,14756,XM_073922905.1;XM_073922907.1;XM_073922904.1;XM_021481372.3;XM_068213503.2;XM_068213505.2;NM_001328209.1,slc7a1b;slc7a1b;slc7a1b;slc7a1b;slc7a1b;slc7a1b;slc7a1b,0;0;0;0;0;0;0
NC_133190.1,8423392,8423457,66,*,14,Intron (XM_073922907.1/slc7a1b, intron 6 of 11),16,8410864,8435502,24639,2,slc7a1b,XM_073922905.1,12045,XM_073922905.1;XM_073922907.1;XM_073922904.1;XM_021481372.3;XM_068213503.2;XM_068213505.2;NM_001328209.1,slc7a1b;slc7a1b;slc7a1b;slc7a1b;slc7a1b;slc7a1b;slc7a1b,0;0;0;0;0;0;0
NC_133190.1,8424819,8425080,262,*,33,Intron (XM_073922905.1/slc7a1b, intron 6 of 11),16,8410864,8435502,24639,2,slc7a1b,XM_073922905.1,10422,XM_073922905.1;XM_073922907.1;XM_073922904.1;XM_021481372.3;XM_068213503.2;XM_068213505.2;NM_001328209.1,slc7a1b;slc7a1b;slc7a1b;slc7a1b;slc7a1b;slc7a1b;slc7a1b,0;0;0;0;0;0;0
NC_133190.1,8427843,8427920,78,*,15,Intron (XM_073922905.1/slc7a1b, intron 2 of 11),16,8410864,8435502,24639,2,slc7a1b,XM_073922905.1,7582,XM_073922905.1;XM_073922907.1;XM_073922904.1;XM_021481372.3;XM_068213503.2;XM_068213505.2;NM_001328209.1,slc7a1b;slc7a1b;slc7a1b;slc7a1b;slc7a1b;slc7a1b;slc7a1b,0;0;0;0;0;0;0
NC_133190.1,9356141,9356268,128,*,18,Intron (XM_005157477.6/mipepa, intron 13 of 19),16,9341744,9397890,56147,1,mipepa,XR_012390606.1,14397,XM_005157477.6;XM_068213680.2;XR_012390606.1,mipepa;mipepa;mipepa,0;0;0
NC_133190.1,9703311,9703435,125,*,22,Distal Intergenic,16,9594707,9686569,91863,2,npas1,NM_001328383.1,-16742,NA,NA,NA
NC_133190.1,9777359,9777417,59,*,18,Intron (XM_001343600.7/arhgap35a, intron 6 of 6),16,9594707,9686569,91863,2,npas1,NM_001328383.1,-90790,XM_001343600.7,arhgap35a,0
NC_133190.1,10492093,10492219,127,*,16,Promoter (2-3kb),16,10488739,10495018,6280,2,trappc4,NM_200764.1,2799,NM_214738.1;NM_200764.1,slc37a4a;trappc4,21691;0
NC_133190.1,10492300,10492404,105,*,18,Promoter (2-3kb),16,10488739,10495018,6280,2,trappc4,NM_200764.1,2614,NM_214738.1;NM_200764.1,slc37a4a;trappc4,21898;0
NC_133190.1,10550629,10550709,81,*,17,Promoter (2-3kb),16,10553539,10558452,4914,1,LOC141377762,XR_012390625.1,-2830,XR_012390625.1;XM_009291501.5;XM_009291502.5,LOC141377762;sacs;sacs,-2830;0;0
NC_133190.1,10551664,10551861,198,*,26,Promoter (1-2kb),16,10553539,10558452,4914,1,LOC141377762,XR_012390625.1,-1678,XR_012390625.1;XM_009291501.5;XM_009291502.5,LOC141377762;sacs;sacs,-1678;0;0
NC_133190.1,11251852,11252127,276,*,20,Intron (XM_005157483.6/tenm4, intron 28 of 30),16,11201600,11207987,6388,2,LOC141377775,XR_012390641.1,-43865,XM_005157483.6;XM_009291504.5;XM_009291506.5;XM_009291508.5;XM_009291509.5;XM_009291510.5;XM_009291511.5;XM_068213456.2;XM_073922711.1;XM_073922712.1;XM_073922713.1;XM_073922714.1;XM_073922715.1;XM_073922716.1;XM_073922718.1;XM_073922719.1;XM_073922720.1;XM_073922721.1;XM_073922722.1;XM_073922723.1;XM_073922725.1;XM_073922726.1;XM_073922727.1;XM_073922728.1;XM_073922729.1;XM_073922730.1;XM_073922731.1;XM_073922732.1;XM_073922733.1;XM_073922734.1;NM_130969.2,tenm4;tenm4;tenm4;tenm4;tenm4;tenm4;tenm4;tenm4;tenm4;tenm4;tenm4;tenm4;tenm4;tenm4;tenm4;tenm4;tenm4;tenm4;tenm4;tenm4;tenm4;tenm4;tenm4;tenm4;tenm4;tenm4;tenm4;tenm4;tenm4;tenm4;tenm4,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
NC_133190.1,11311041,11311226,186,*,26,Intron (XM_005157483.6/tenm4, intron 23 of 30),16,11387407,11390405,2999,1,LOC141377772,XR_012390638.1,-76181,XM_005157483.6;XM_009291504.5;XM_009291506.5;XM_009291508.5;XM_009291509.5;XM_009291510.5;XM_009291511.5;XM_068213456.2;XM_073922711.1;XM_073922712.1;XM_073922713.1;XM_073922714.1;XM_073922715.1;XM_073922716.1;XM_073922718.1;XM_073922719.1;XM_073922720.1;XM_073922721.1;XM_073922722.1;XM_073922723.1;XM_073922725.1;XM_073922726.1;XM_073922727.1;XM_073922728.1;XM_073922729.1;XM_073922730.1;XM_073922731.1;XM_073922732.1;XM_073922733.1;XM_073922734.1;NM_130969.2,tenm4;tenm4;tenm4;tenm4;tenm4;tenm4;tenm4;tenm4;tenm4;tenm4;tenm4;tenm4;tenm4;tenm4;tenm4;tenm4;tenm4;tenm4;tenm4;tenm4;tenm4;tenm4;tenm4;tenm4;tenm4;tenm4;tenm4;tenm4;tenm4;tenm4;tenm4,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
NC_133190.1,11347146,11347232,87,*,17,Intron (XM_005157483.6/tenm4, intron 17 of 30),16,11387407,11390405,2999,1,LOC141377772,XR_012390638.1,-40175,XM_005157483.6;XM_009291504.5;XM_009291506.5;XM_009291508.5;XM_009291509.5;XM_009291510.5;XM_009291511.5;XM_068213456.2;XM_073922711.1;XM_073922712.1;XM_073922713.1;XM_073922714.1;XM_073922715.1;XM_073922716.1;XM_073922718.1;XM_073922719.1;XM_073922720.1;XM_073922721.1;XM_073922722.1;XM_073922723.1;XM_073922725.1;XM_073922726.1;XM_073922727.1;XM_073922728.1;XM_073922729.1;XM_073922730.1;XM_073922731.1;XM_073922732.1;XM_073922733.1;XM_073922734.1;NM_130969.2,tenm4;tenm4;tenm4;tenm4;tenm4;tenm4;tenm4;tenm4;tenm4;tenm4;tenm4;tenm4;tenm4;tenm4;tenm4;tenm4;tenm4;tenm4;tenm4;tenm4;tenm4;tenm4;tenm4;tenm4;tenm4;tenm4;tenm4;tenm4;tenm4;tenm4;tenm4,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
NC_133190.1,11382069,11382180,112,*,31,Intron (XM_005157483.6/tenm4, intron 14 of 30),16,11387407,11390405,2999,1,LOC141377772,XR_012390638.1,-5227,XM_005157483.6;XM_009291504.5;XM_009291506.5;XM_009291508.5;XM_009291509.5;XM_009291510.5;XM_009291511.5;XM_068213456.2;XM_073922711.1;XM_073922712.1;XM_073922713.1;XM_073922714.1;XM_073922715.1;XM_073922716.1;XM_073922718.1;XM_073922719.1;XM_073922720.1;XM_073922721.1;XM_073922722.1;XM_073922723.1;XM_073922725.1;XM_073922726.1;XM_073922727.1;XM_073922728.1;XM_073922729.1;XM_073922730.1;XM_073922731.1;XM_073922732.1;XM_073922733.1;XM_073922734.1;NM_130969.2,tenm4;tenm4;tenm4;tenm4;tenm4;tenm4;tenm4;tenm4;tenm4;tenm4;tenm4;tenm4;tenm4;tenm4;tenm4;tenm4;tenm4;tenm4;tenm4;tenm4;tenm4;tenm4;tenm4;tenm4;tenm4;tenm4;tenm4;tenm4;tenm4;tenm4;tenm4,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
NC_133190.1,11403722,11403849,128,*,24,Intron (XM_005157483.6/tenm4, intron 12 of 30),16,11387619,11390405,2787,1,LOC141377772,XR_012390637.1,16103,XM_005157483.6;XM_009291504.5;XM_009291506.5;XM_009291508.5;XM_009291509.5;XM_009291510.5;XM_009291511.5;XM_068213456.2;XM_073922711.1;XM_073922712.1;XM_073922713.1;XM_073922714.1;XM_073922715.1;XM_073922716.1;XM_073922718.1;XM_073922719.1;XM_073922720.1;XM_073922721.1;XM_073922722.1;XM_073922723.1;XM_073922725.1;XM_073922726.1;XM_073922727.1;XM_073922728.1;XM_073922729.1;XM_073922730.1;XM_073922731.1;XM_073922732.1;XM_073922733.1;XM_073922734.1;NM_130969.2,tenm4;tenm4;tenm4;tenm4;tenm4;tenm4;tenm4;tenm4;tenm4;tenm4;tenm4;tenm4;tenm4;tenm4;tenm4;tenm4;tenm4;tenm4;tenm4;tenm4;tenm4;tenm4;tenm4;tenm4;tenm4;tenm4;tenm4;tenm4;tenm4;tenm4;tenm4,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
NC_133190.1,11403931,11403999,69,*,14,Intron (XM_005157483.6/tenm4, intron 12 of 30),16,11387619,11390405,2787,1,LOC141377772,XR_012390637.1,16312,XM_005157483.6;XM_009291504.5;XM_009291506.5;XM_009291508.5;XM_009291509.5;XM_009291510.5;XM_009291511.5;XM_068213456.2;XM_073922711.1;XM_073922712.1;XM_073922713.1;XM_073922714.1;XM_073922715.1;XM_073922716.1;XM_073922718.1;XM_073922719.1;XM_073922720.1;XM_073922721.1;XM_073922722.1;XM_073922723.1;XM_073922725.1;XM_073922726.1;XM_073922727.1;XM_073922728.1;XM_073922729.1;XM_073922730.1;XM_073922731.1;XM_073922732.1;XM_073922733.1;XM_073922734.1;NM_130969.2,tenm4;tenm4;tenm4;tenm4;tenm4;tenm4;tenm4;tenm4;tenm4;tenm4;tenm4;tenm4;tenm4;tenm4;tenm4;tenm4;tenm4;tenm4;tenm4;tenm4;tenm4;tenm4;tenm4;tenm4;tenm4;tenm4;tenm4;tenm4;tenm4;tenm4;tenm4,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
NC_133190.1,12028734,12028802,69,*,22,Distal Intergenic,16,12115878,12118023,2146,2,LOC141377953,XR_012391167.1,89221,NA,NA,NA
NC_133190.1,12055223,12055600,378,*,39,Distal Intergenic,16,12115878,12118023,2146,2,LOC141377953,XR_012391167.1,62423,NA,NA,NA
NC_133190.1,12056306,12056518,213,*,18,Distal Intergenic,16,12115878,12118023,2146,2,LOC141377953,XR_012391167.1,61505,NA,NA,NA
NC_133190.1,12429590,12429725,136,*,17,Promoter (<=1kb),16,12427911,12430376,2466,2,fam181b,XM_005157487.6,651,XM_073923411.1;XM_005157487.6,LOC141377778;fam181b,0;0
NC_133190.1,12501767,12501850,84,*,17,Intron (XM_073923411.1/LOC141377778, intron 1 of 1),16,12442862,12549813,106952,2,prcp,XR_012390454.1,47963,XM_073923411.1;XR_012390454.1;XM_073922919.1;XR_012390453.1;XR_012390455.1;XM_009291512.4;XR_012390441.1;XR_012390442.1;XR_012390443.1;XR_012390444.1;XR_012390445.1;XR_012390446.1;XR_012390447.1;XR_012390448.1;XR_012390449.1;XR_012390450.1;XR_012390451.1;XR_012390456.1;NM_001002694.1;XR_012390452.1,LOC141377778;prcp;prcp;prcp;prcp;prcp;prcp;prcp;prcp;prcp;prcp;prcp;prcp;prcp;prcp;prcp;prcp;prcp;prcp;prcp,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
NC_133190.1,12671070,12671153,84,*,27,Intron (NM_001013517.1/ndufc2, intron 1 of 2),16,12658585,12678767,20183,1,ndufc2,NM_001013517.1,12485,XM_073923411.1;NM_001013517.1,LOC141377778;ndufc2,0;0
NC_133190.1,13724210,13724793,584,*,50,Promoter (1-2kb),16,13724141,13725945,1805,2,fkrp,NM_001042689.1,1152,XM_009291521.4;XM_009291522.4;NM_001089490.1;NM_001042689.1;NM_001386261.1;NM_001386262.1;XM_073922597.1,fkrp;fkrp;fkrp;fkrp;si:dkey-31c13.1;si:dkey-31c13.1;si:dkey-31c13.1,0;0;0;0;-2606;-2606;-2616
NC_133190.1,13766962,13767048,87,*,17,Intron (XM_021466324.3/strn4, intron 4 of 17),16,13737828,13809333,71506,1,strn4,XM_021466324.3,29134,XM_021466324.3,strn4,0
NC_133190.1,13809054,13809165,112,*,25,Promoter (2-3kb),16,13811263,13894978,83716,1,prkd2,XR_012390648.1,-2098,XR_012390648.1;XM_021466325.3;XR_012390649.1;XM_021466324.3,prkd2;prkd2;prkd2;strn4,0;0;0;0
NC_133190.1,13865354,13865490,137,*,17,Intron (XR_012390648.1/prkd2, intron 2 of 14),16,13913974,13942464,28491,1,gpr184,XM_073923285.1,-48484,XR_012390648.1;XM_021466325.3;XR_012390649.1,prkd2;prkd2;prkd2,0;0;0
NC_133190.1,13865646,13865715,70,*,16,Intron (XR_012390648.1/prkd2, intron 3 of 14),16,13913974,13942464,28491,1,gpr184,XM_073923285.1,-48259,XR_012390648.1;XM_021466325.3;XR_012390649.1,prkd2;prkd2;prkd2,0;0;0
NC_133190.1,13868038,13868227,190,*,23,Intron (XR_012390648.1/prkd2, intron 4 of 14),16,13913974,13942464,28491,1,gpr184,XM_073923285.1,-45747,XR_012390648.1;XM_021466325.3;XR_012390649.1,prkd2;prkd2;prkd2,0;0;0
NC_133190.1,13877119,13877203,85,*,18,Intron (XR_012390648.1/prkd2, intron 8 of 14),16,13913974,13942464,28491,1,gpr184,XM_073923285.1,-36771,XR_012390648.1;XM_021466325.3;XR_012390649.1,prkd2;prkd2;prkd2,0;0;0
NC_133190.1,13887779,13887865,87,*,15,Intron (XR_012390648.1/prkd2, intron 13 of 14),16,13913974,13942464,28491,1,gpr184,XM_073923285.1,-26109,XR_012390648.1;XM_021466325.3;XR_012390649.1,prkd2;prkd2;prkd2,0;0;0
NC_133190.1,14106423,14106500,78,*,16,Intron (XR_012390656.1/LOC141377785, intron 3 of 3),16,14064006,14166567,102562,1,LOC141377785,XR_012390659.1,42417,XR_012390656.1;XR_012390657.1;XR_012390658.1;XR_012390659.1;XM_005157494.6;XM_005157495.6;XM_009291531.5;XM_009291532.5;XM_073923414.1;XM_073923415.1;XM_073923416.1;XM_073923417.1;XR_012390645.1,LOC141377785;LOC141377785;LOC141377785;LOC141377785;dscaml1;dscaml1;dscaml1;dscaml1;dscaml1;dscaml1;dscaml1;dscaml1;dscaml1,0;0;0;0;0;0;0;0;0;0;0;0;0
NC_133190.1,14107446,14107523,78,*,17,Intron (XR_012390656.1/LOC141377785, intron 3 of 3),16,14064006,14166567,102562,1,LOC141377785,XR_012390659.1,43440,XR_012390656.1;XR_012390657.1;XR_012390658.1;XR_012390659.1;XM_005157494.6;XM_005157495.6;XM_009291531.5;XM_009291532.5;XM_073923414.1;XM_073923415.1;XM_073923416.1;XM_073923417.1;XR_012390645.1,LOC141377785;LOC141377785;LOC141377785;LOC141377785;dscaml1;dscaml1;dscaml1;dscaml1;dscaml1;dscaml1;dscaml1;dscaml1;dscaml1,0;0;0;0;0;0;0;0;0;0;0;0;0
NC_133190.1,14113539,14113793,255,*,27,Intron (XR_012390656.1/LOC141377785, intron 3 of 3),16,14064006,14166567,102562,1,LOC141377785,XR_012390659.1,49533,XR_012390656.1;XR_012390657.1;XR_012390658.1;XR_012390659.1;XM_005157494.6;XM_005157495.6;XM_009291531.5;XM_009291532.5;XM_073923414.1;XM_073923415.1;XM_073923416.1;XM_073923417.1;XR_012390645.1;XM_068213685.2,LOC141377785;LOC141377785;LOC141377785;LOC141377785;dscaml1;dscaml1;dscaml1;dscaml1;dscaml1;dscaml1;dscaml1;dscaml1;dscaml1;dscaml1,0;0;0;0;0;0;0;0;0;0;0;0;0;0
NC_133190.1,14191782,14191901,120,*,22,Intron (XM_005157494.6/dscaml1, intron 3 of 32),16,14179183,14185280,6098,1,LOC141377788,XR_012390664.1,12599,XM_005157494.6;XM_005157495.6;XM_009291531.5;XM_009291532.5;XM_073923414.1;XM_073923415.1;XM_073923416.1;XM_073923417.1;XR_012390645.1;XM_068213685.2,dscaml1;dscaml1;dscaml1;dscaml1;dscaml1;dscaml1;dscaml1;dscaml1;dscaml1;dscaml1,0;0;0;0;0;0;0;0;0;0
NC_133190.1,14220562,14220630,69,*,18,Intron (XM_005157494.6/dscaml1, intron 1 of 32),16,14072105,14234127,162023,2,dscaml1,XM_005157494.6,13497,XM_005157494.6;XM_005157495.6;XM_009291531.5;XM_009291532.5;XM_073923414.1;XM_073923415.1;XM_073923416.1;XM_073923417.1;XR_012390645.1;XM_068213685.2,dscaml1;dscaml1;dscaml1;dscaml1;dscaml1;dscaml1;dscaml1;dscaml1;dscaml1;dscaml1,0;0;0;0;0;0;0;0;0;0
NC_133190.1,16082929,16082977,49,*,20,Intron (XR_012390668.1/LOC141377791, intron 5 of 5),16,16092419,16094134,1716,2,si:ch211-116o3.6,NR_170087.1,11157,XR_012390668.1,LOC141377791,0
NC_133190.1,16281493,16281556,64,*,20,Distal Intergenic,16,16276219,16278277,2059,2,si:ch211-11n16.3,XM_073923419.1,-3216,XM_005173381.6;XM_073923151.1;XM_073923419.1,dpf1;dpf1;si:ch211-11n16.3,0;0;-3216
NC_133190.1,16287476,16287550,75,*,21,3' UTR,16,16276219,16278277,2059,2,si:ch211-11n16.3,XM_073923419.1,-9199,XM_005173381.6;XM_073923151.1;NM_001328069.1,dpf1;dpf1;dpf1,0;0;0
